公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,l,分公司核准設立日期,分公司最後核准變更日期,county,area,year,month,day
16740494,全聯實業股份有限公司,24817833,新竹關新西分公司,新竹市東區關新里關新西街163、165號,1,1080409,,新竹市,north,2019,4,9
16740494,全聯實業股份有限公司,24817849,竹北莊敬南分公司,新竹縣竹北市鹿場里莊敬南路125、127、129、131號,1,1080410,1090214,新竹縣,north,2019,4,10
16740494,全聯實業股份有限公司,24817952,林口仁愛分公司,新北市林口區仁愛路2段196之1、196之2、198、198之1、198之2、198之3,1,1080412,1110214,新北市,north,2019,4,12
16740494,全聯實業股份有限公司,27320435,台北縣泰山分公司,新北市泰山區明志路３段８７號１樓,1,930517,990416,新北市,north,2004,5,17
16740494,全聯實業股份有限公司,27326753,台南永成分公司,臺南市南區永成路3段523號,1,930603,1070323,臺南市,south,2004,6,3
16740494,全聯實業股份有限公司,27327704,善化中正分公司,臺南市善化區中正路419號1樓,1,930607,1120104,臺南市,south,2004,6,7
16740494,全聯實業股份有限公司,27328485,台北和德分公司,臺北市萬華區西園路２段２１７號１樓,1,930609,1020327,臺北市,north,2004,6,9
16740494,全聯實業股份有限公司,27334803,羅東倉前分公司,宜蘭縣羅東鎮公正里倉前路49號1樓,1,930628,1100308,宜蘭縣,east,2004,6,28
16740494,全聯實業股份有限公司,27338174,太平東平分公司,臺中市太平區永平里東平路499號1樓,1,930707,1120110,臺中市,central,2004,7,7
16740494,全聯實業股份有限公司,27340039,屏東東港分公司,屏東縣東港鎮東興里10鄰長春一路80號1樓,1,930712,991013,屏東縣,south,2004,7,12
16740494,全聯實業股份有限公司,27352132,台北縣大觀分公司,新北市板橋區大觀路3段236號地下一層,1,930813,1051006,新北市,north,2004,8,13
16740494,全聯實業股份有限公司,27360077,台北縣三重分公司,新北市三重區光明里重安街70號2樓,1,970625,1050506,新北市,north,2008,6,25
16740494,全聯實業股份有限公司,27360132,宜蘭復興分公司,宜蘭縣宜蘭市復興路2段36號1樓,1,930909,1031210,宜蘭縣,east,2004,9,9
16740494,全聯實業股份有限公司,27364138,松山中崙分公司,臺北市松山區吉仁里八德路３段１０６巷１號１樓,1,930921,1100312,臺北市,north,2004,9,21
16740494,全聯實業股份有限公司,27364257,鵬程分公司,臺北市松山區健康路399號1樓,1,930921,1011119,臺北市,north,2004,9,21
16740494,全聯實業股份有限公司,27546031,中和南華分公司,新北市中和區南山里南華路27號地下1層,1,931223,1080325,新北市,north,2004,12,23
16740494,全聯實業股份有限公司,27550610,基隆信義分公司,基隆市信義區義六路5之1號底層,1,940105,1080514,基隆市,north,2005,1,5
16740494,全聯實業股份有限公司,27561623,中正華山分公司,臺北市中正區忠孝東路一段86號1樓,1,940214,1110107,臺北市,north,2005,2,14
16740494,全聯實業股份有限公司,27724627,潭子潭陽分公司,臺中市潭子區潭子街1段31巷64號1樓,1,940510,1120208,臺中市,central,2005,5,10
16740494,全聯實業股份有限公司,27727878,基隆中正分公司,基隆市中正區中正路389號、389-1~389-7號,1,940518,1030123,基隆市,north,2005,5,18
16740494,全聯實業股份有限公司,27730748,台南金華分公司,臺南市南區金華路2段85號1樓,1,940526,1080327,臺南市,south,2005,5,26
16740494,全聯實業股份有限公司,27737340,花蓮建國分公司,花蓮縣吉安鄉建國路１段１１９之３號１樓,1,940614,,花蓮縣,east,2005,6,14
16740494,全聯實業股份有限公司,27744314,南投北門分公司,南投縣埔里鎮自強路８０號１樓,1,940704,,南投縣,central,2005,7,4
16740494,全聯實業股份有限公司,27746360,冬山香和分公司,宜蘭縣冬山鄉冬山路1段837號1樓,1,940708,1101103,宜蘭縣,east,2005,7,8
16740494,全聯實業股份有限公司,27746376,土城裕民分公司,新北市土城區裕民路１１６號地下一樓,1,940708,,新北市,north,2005,7,8
16740494,全聯實業股份有限公司,27746447,台北縣金城分公司,新北市土城區金城路3段12號地下1層之1,1,940708,1070628,新北市,north,2005,7,8
16740494,全聯實業股份有限公司,27923148,大武崙分公司,基隆市安樂區基金一路１３５巷２１弄２－２號１樓,1,940812,991220,基隆市,north,2005,8,12
16740494,全聯實業股份有限公司,27923169,萬華龍山分公司,臺北市萬華區廣州街263號1樓,1,940812,1101012,臺北市,north,2005,8,12
16740494,全聯實業股份有限公司,27923484,基隆光華分公司,基隆市仁愛區成功一路133巷1號地下1層,1,940818,1071005,基隆市,north,2005,8,18
16740494,全聯實業股份有限公司,27923652,平鎮南豐分公司,桃園市平鎮區湧光里南豐路55號1樓,1,940823,1110309,桃園市,north,2005,8,23
16740494,全聯實業股份有限公司,27923983,台中十甲分公司,臺中市東區十甲路４５２號１樓,1,940829,950206,臺中市,central,2005,8,29
16740494,全聯實業股份有限公司,27925005,三興分公司,臺北市信義區吳興街156巷6號1、2樓,1,940915,950809,臺北市,north,2005,9,15
16740494,全聯實業股份有限公司,27925997,高雄右昌分公司,高雄市楠梓區德民路838號1樓,1,940930,1060406,高雄市,south,2005,9,30
16740494,全聯實業股份有限公司,27926428,三重中正分公司,新北市三重區中正北路592、594號1樓,1,941006,1041006,新北市,north,2005,10,6
16740494,全聯實業股份有限公司,27926433,虎山分公司,南投縣草屯鎮山腳里虎山路500-1、2、3、4號1樓,1,941006,1010417,南投縣,central,2005,10,6
16740494,全聯實業股份有限公司,27927242,白河富民分公司,臺南市白河區白河里富民路142號1樓,1,941019,1111007,臺南市,south,2005,10,19
16740494,全聯實業股份有限公司,27930984,嘉義忠孝分公司,嘉義市忠孝路４３６號１樓,1,941214,1110314,嘉義市,south,2005,12,14
16740494,全聯實業股份有限公司,27931153,三重永福分公司,新北市三重區三和路四段380號地下1樓、地下1樓之1,1,941215,1080531,新北市,north,2005,12,15
16740494,全聯實業股份有限公司,27932809,台南崇明分公司,臺南市東區崇明路385號1樓,1,950106,1000111,臺南市,south,2006,1,6
16740494,全聯實業股份有限公司,27935448,永康復國分公司,臺南市永康區復國里復國一路5號,1,950306,1120504,臺南市,south,2006,3,6
16740494,全聯實業股份有限公司,27935995,鳳山保泰分公司,高雄市鳳山區保泰路376號,1,950314,1120504,高雄市,south,2006,3,14
16740494,全聯實業股份有限公司,27936002,五股德音分公司,新北市五股區德音村成泰路1段235之13號1樓,1,950314,1110613,新北市,north,2006,3,14
16740494,全聯實業股份有限公司,27936299,羅東中正分公司,宜蘭縣羅東鎮中正南路88、90號1樓,1,950320,1030926,宜蘭縣,east,2006,3,20
16740494,全聯實業股份有限公司,27936306,大雅雅環分公司,臺中市大雅區大雅村雅環路二段87號1樓,1,950320,1091203,臺中市,central,2006,3,20
16740494,全聯實業股份有限公司,27937473,士林社子分公司,臺北市士林區社正路59號61及61之1號1樓,1,961105,1100310,臺北市,north,2007,11,5
16740494,全聯實業股份有限公司,27937488,台中崇德分公司,臺中市北區崇德路1段230號1樓,1,950410,950801,臺中市,central,2006,4,10
16740494,全聯實業股份有限公司,27937683,汐止龍安分公司,新北市汐止區龍安路28巷6號地下1層,1,950412,980820,新北市,north,2006,4,12
16740494,全聯實業股份有限公司,27938867,板橋光武分公司,新北市板橋區光武街61號地下1樓,1,970709,1120307,新北市,north,2008,7,9
16740494,全聯實業股份有限公司,27939900,鴻金寶分公司,新北市新莊區民安路188巷5號地下1樓之2,1,950522,1080201,新北市,north,2006,5,22
16740494,全聯實業股份有限公司,27940574,三重天台分公司,新北市三重區重新路2段78號地下1層之21,1,950607,1000323,新北市,north,2006,6,7
16740494,全聯實業股份有限公司,27941194,苗栗中華分公司,苗栗縣苗栗市中華路132號,1,950619,1010417,苗栗縣,central,2006,6,19
16740494,全聯實業股份有限公司,27941666,澎湖文光分公司,澎湖縣馬公市光榮里文光路85號1樓,1,950627,1110613,澎湖縣,south,2006,6,27
16740494,全聯實業股份有限公司,27942139,外埔六分分公司,臺中市外埔區大同村六分路297號1樓,1,950705,1090615,臺中市,central,2006,7,5
16740494,全聯實業股份有限公司,27942341,中美分公司,桃園市中壢區中美路2段77號1樓,1,950710,1050309,桃園市,north,2006,7,10
16740494,全聯實業股份有限公司,27942356,中山南京分公司,臺北市中山區吉林路26巷34號1樓,1,950710,1100610,臺北市,north,2006,7,10
16740494,全聯實業股份有限公司,27942377,順興分公司,臺北市文山區興隆路4段143號地下,1,950710,1080201,臺北市,north,2006,7,10
16740494,全聯實業股份有限公司,27942665,台南和緯分公司,臺南市北區和緯路2段172號1樓,1,950717,1091006,臺南市,south,2006,7,17
16740494,全聯實業股份有限公司,27943658,汐止建成分公司,新北市汐止區建成路58號地下一層,1,970916,980818,新北市,north,2008,9,16
16740494,全聯實業股份有限公司,27944045,北斗復興分公司,彰化縣北斗鎮光復里復興路353號1樓,1,950810,1070627,彰化縣,central,2006,8,10
16740494,全聯實業股份有限公司,27945023,台中復興分公司,臺中市南區福平里復興路2段160號1樓,1,950828,1071023,臺中市,central,2006,8,28
16740494,全聯實業股份有限公司,27945190,左營富國分公司,高雄市左營區富國路71、71之1、73號及忠言路42巷6號,1,950830,1111207,高雄市,south,2006,8,30
16740494,全聯實業股份有限公司,27947319,恆春西門分公司,屏東縣恆春鎮城北里西門路110號1樓,1,951024,,屏東縣,south,2006,10,24
16740494,全聯實業股份有限公司,27947887,台南中華東分公司,臺南市東區自強里中華東路2段237號1樓,1,951106,1100706,臺南市,south,2006,11,6
16740494,全聯實業股份有限公司,27948176,敦南分公司,臺北市大安區忠孝東路4段126之1號房屋地下1層,1,951110,1050809,臺北市,north,2006,11,10
16740494,全聯實業股份有限公司,27948491,基隆百福分公司,基隆市七堵區百六街116號地下1樓,1,951116,1111207,基隆市,north,2006,11,16
16740494,全聯實業股份有限公司,27949837,高雄苓雅分公司,高雄市苓雅區日中里林森二路36號1樓,1,951212,1050314,高雄市,south,2006,12,12
16740494,全聯實業股份有限公司,27950545,信義林口分公司,臺北市信義區大道里林口街176號1樓及地下1層,1,970606,980105,臺北市,north,2008,6,6
16740494,全聯實業股份有限公司,27951468,左營高鐵分公司,高雄市左營區華夏路1255號,1,960112,1111007,高雄市,south,2007,1,12
16740494,全聯實業股份有限公司,28411187,三星中山分公司,宜蘭縣三星鄉中山路2段39號1樓,1,960226,1120309,宜蘭縣,east,2007,2,26
16740494,全聯實業股份有限公司,28411476,北港民享分公司,雲林縣北港鎮民享路9號1樓,1,960305,1110407,雲林縣,central,2007,3,5
16740494,全聯實業股份有限公司,28413191,太平宜昌分公司,臺中市太平區宜昌里宜昌路568號1樓,1,960409,960530,臺中市,central,2007,4,9
16740494,全聯實業股份有限公司,28413214,神岡昌平分公司,臺中市神岡區昌平路五段313巷1號1樓,1,960409,1081113,臺中市,central,2007,4,9
16740494,全聯實業股份有限公司,28413592,台中黎明分公司,臺中市南屯區南屯里黎明路1段1040號1樓,1,960418,1030401,臺中市,central,2007,4,18
16740494,全聯實業股份有限公司,28413946,永康大灣分公司,臺南市永康區崑山里崑山街1號1樓,1,960426,1090214,臺南市,south,2007,4,26
16740494,全聯實業股份有限公司,28413951,高雄大社分公司,高雄市大社區中山路347號1樓,1,960426,1061101,高雄市,south,2007,4,26
16740494,全聯實業股份有限公司,28414044,屏東大連分公司,屏東縣屏東市大連里大連路21號1樓,1,960430,1101208,屏東縣,south,2007,4,30
16740494,全聯實業股份有限公司,28414305,阿蓮民族分公司,高雄市阿蓮區南蓮村民族路38巷13號1樓,1,960507,1110905,高雄市,south,2007,5,7
16740494,全聯實業股份有限公司,28414403,頭城開蘭分公司,宜蘭縣頭城鎮開蘭路149號地下1層,1,960509,1111207,宜蘭縣,east,2007,5,9
16740494,全聯實業股份有限公司,28414537,北市延平分公司,臺北市士林區延平北路5段238、240號,1,960510,1080808,臺北市,north,2007,5,10
16740494,全聯實業股份有限公司,28414564,中和秀朗分公司,新北市中和區秀朗路3段175巷2號地下1層,1,960510,1110406,新北市,north,2007,5,10
16740494,全聯實業股份有限公司,28415326,士林大南分公司,臺北市士林區福中里福港街104號1樓,1,960528,1090309,臺北市,north,2007,5,28
16740494,全聯實業股份有限公司,28417318,高雄明誠分公司,高雄市三民區明誠一路360號1樓,1,960621,1060705,高雄市,south,2007,6,21
16740494,全聯實業股份有限公司,28417669,左營海總分公司,高雄市楠梓區軍校路800號1樓,1,960625,,高雄市,south,2007,6,25
16740494,全聯實業股份有限公司,28417984,台南湖美分公司,臺南市北區賢北里和緯路5段30號1樓,1,960703,970619,臺南市,south,2007,7,3
16740494,全聯實業股份有限公司,28418560,高樹信義分公司,屏東縣高樹鄉長榮村信義路21號,1,960720,1090615,屏東縣,south,2007,7,20
16740494,全聯實業股份有限公司,28419195,五結新生分公司,宜蘭縣五結鄉五結路2段448號1樓,1,960810,1101210,宜蘭縣,east,2007,8,10
16740494,全聯實業股份有限公司,28419322,斗六上海分公司,雲林縣斗六市公誠里杭州街18號1樓,1,960810,1100310,雲林縣,central,2007,8,10
16740494,全聯實業股份有限公司,28420215,燕巢中民分公司,高雄市燕巢區中民路709-3號1樓,1,960829,1090804,高雄市,south,2007,8,29
16740494,全聯實業股份有限公司,28421880,彰化自強南分公司,彰化縣彰化市西興里自強南路589號1樓,1,960919,,彰化縣,central,2007,9,19
16740494,全聯實業股份有限公司,28421951,林園東林西分公司,高雄市林園區東林西路394號1樓,1,960921,1120605,高雄市,south,2007,9,21
